,NID,Quarter,Herd,Lact,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,HRxCodes,AllRxCodes,Pregnant,DSLB,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
298,Z139W0118,99,2K0054J,3,105,,270,0,179.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,6.0,2.0,2.0,4.56627354260593,1.8728772893976926,6.0,2.0,2.0,58491,58491,1,179.0,,,,,,,,,,,,,1.0,51.0,3.9318256327243257,0.0,0.0,0.0,4.0,269.0,3.9074602602974204,1.0,1.0,0.0,,,,,,,2018,12,9999999,0.8658008658008658,,0.8658008658008658,7.8125,,7.8125,6.25,,6.25
299,Z139W0118,21.0,2K0054J,4,116,281.0,328,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1,1,2,7.0,2.0,2.0,4.56986481241171,1.660644111496168,14.0,4.0,4.0,58491,58491,0,49.0,1.0,542.0,6.295266001439646,1.0,1.0,0.0,,,,,,,1.0,1624.0,7.392647520721623,1.0,1.0,1.0,5.0,79.0,3.6602280329441412,0.0,0.0,0.0,7.0,2530.0,4.534492382498465,2.0,2.0,1.0,2020,2,58491,0.41025641025641024,0.0,0.41109969167523125,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
300,Z139W0121,22.0,2K0054J,4,102,,341,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,8,9999999,1.337295690936107,1.3245033112582782,1.3409961685823755,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
301,Z139W0125,99,,,,283.0,242,0,104.0,0,4.0,0.0,0.0,0.0,0.0,,,1,5.0,3.0,3.0,5.602675860714361,1.1873517361534982,18.0,7.0,7.0,46337,,1,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,4,9999999,1.4104372355430184,4.0,1.3639626704953338,29.411764705882355,25.0,30.136986301369863,22.35294117647059,18.333333333333332,23.013698630136986
302,Z139W0131,12.0,2K0054J,5,103,284.0,31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,5.501258210544727,,7.0,1.0,1.0,58491,58491,0,,1.0,245.0,5.501258210544727,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,6.0,68.0,3.031261276933444,0.0,0.0,0.0,2020,4,9999999,1.1162790697674418,2.941176470588235,1.0566762728146013,25.449101796407188,34.78260869565217,23.0188679245283,18.263473053892216,31.88405797101449,14.716981132075471
303,Z139W0157,22.0,2K0054J,4,94,,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,3.9512437185814275,,1.0,0.0,0.0,58491,58491,0,,1.0,52.0,3.9512437185814275,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,10,9999999,1.0718113612004287,2.0408163265306123,1.0180995475113122,13.881748071979436,11.711711711711711,15.315315315315313,12.082262210796916,10.81081081081081,12.837837837837837
304,Z139W0161,99,2K0054J,6,113,,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,7.841492924460013,,15.0,4.0,3.0,86320,86320,0,,1.0,2544.0,7.841492924460013,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,14.0,328.0,4.369156609225593,3.0,2.0,0.0,2021,4,9999999,0.6329113924050633,1.5873015873015872,0.5752636625119847,17.291666666666668,21.951219512195124,16.856492027334852,13.541666666666666,17.073170731707318,13.211845102505695
305,Z139W0161,11.0,2K0054J,7,116,,102,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,2,3.0,0.0,0.0,3.7779329330242644,0.7751961390601954,27.0,6.0,5.0,46337,46337,0,44.0,1.0,88.0,4.477336814478207,0.0,0.0,0.0,,,,,,,1.0,19.0,2.9444389791664403,0.0,0.0,0.0,1.0,50.0,3.912023005428146,0.0,0.0,0.0,24.0,2544.0,4.521069103186683,6.0,5.0,1.0,2022,12,86320,0.673778775968557,,0.673778775968557,16.605839416058394,0.0,16.63619744058501,13.686131386861314,0.0,13.711151736745887
306,Z139W0163,21.0,2K0054J,4,119,284.0,324,0,76.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,7.0,1.0,0.0,4.3245560969296415,0.4051562077158809,13.0,6.0,5.0,58491,58491,1,76.0,1.0,105.0,4.653960350157523,0.0,0.0,0.0,1.0,62.0,4.127134385045092,0.0,0.0,0.0,1.0,154.0,5.0369526024136295,1.0,0.0,0.0,4.0,72.0,4.113461335222812,0.0,0.0,0.0,6.0,2908.0,6.184419599447708,5.0,5.0,2.0,2020,2,9999999,1.040582726326743,,1.040582726326743,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
307,Z139W0163,21.0,2K0054J,5,98,278.0,63,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,2.0,2.0,2.0,7.7906891041707365,0.0052638465008340435,15.0,8.0,7.0,58491,58491,0,,1.0,2427.0,7.794411205726601,1.0,1.0,1.0,1.0,2409.0,7.786967002614872,1.0,1.0,1.0,,,,,,,,,,,,,13.0,2908.0,5.182954636553365,6.0,5.0,2.0,2020,11,58491,1.1428571428571428,0.0,1.1437908496732025,23.13296903460838,22.807017543859647,23.170731707317074,18.397085610200364,17.543859649122805,18.495934959349594
308,Z139W0163,99,2K0054J,5,98,278.0,104,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,,3,3.0,2.0,2.0,6.439682608874947,2.3400148514559107,16.0,8.0,7.0,58491,58491,0,17.0,1.0,42.0,3.7376696182833684,0.0,0.0,0.0,,,,,,,1.0,2427.0,7.794411205726601,1.0,1.0,1.0,1.0,2409.0,7.786967002614872,1.0,1.0,1.0,13.0,2908.0,5.182954636553365,6.0,5.0,2.0,2020,12,58491,0.607638888888889,0.0,0.6081668114682884,19.858156028368796,50.0,19.750889679715304,15.957446808510639,0.0,16.014234875444842
309,Z139W0166,21.0,2K0054J,7,107,282.0,43,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,1.0,1.0,5.38294607892624,1.8461265960849702,31.0,11.0,8.0,46337,46337,0,,1.0,59.0,4.07753744390572,0.0,0.0,0.0,1.0,803.0,6.688354713946762,1.0,1.0,0.0,,,,,,,,,,,,,29.0,504.0,4.531241570893012,10.0,7.0,0.0,2022,11,9999999,1.0176754151044456,0.0,1.0253642741500268,20.209059233449477,30.45267489711934,16.181229773462782,16.144018583042975,25.102880658436217,12.62135922330097
310,Z139W0166,11.0,2K0054J,7,107,282.0,113,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,1,2,3.0,2.0,2.0,5.762661652007544,1.4617261897180087,32.0,12.0,9.0,46337,46337,0,29.0,,,,,,,1.0,680.0,6.522092798170152,1.0,1.0,0.0,1.0,59.0,4.07753744390572,0.0,0.0,0.0,1.0,803.0,6.688354713946762,1.0,1.0,0.0,29.0,504.0,4.531241570893012,10.0,7.0,0.0,2023,1,46337,0.5087620124364047,,0.5087620124364047,16.24548736462094,0.0,16.2748643761302,13.176895306859207,0.0,13.200723327305605
311,Z139W0170,99,2K0054J,6,119,286.0,58,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,12,9999999,0.9078212290502794,,0.9078212290502794,21.809744779582367,43.75,20.96385542168675,15.31322505800464,37.5,14.457831325301203
312,Z139W0171,21.0,2K0054J,4,93,,180,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,5.0,0.0,0.0,3.250260098054022,0.5927309724497271,5.0,0.0,0.0,58491,58491,1,110.0,1.0,67.0,4.204692619390966,0.0,0.0,0.0,1.0,14.0,2.6390573296152584,0.0,0.0,0.0,1.0,21.0,3.044522437723423,0.0,0.0,0.0,2.0,29.0,3.1815140517702325,0.0,0.0,0.0,,,,,,,2019,2,9999999,0.8782936010037641,0.0,0.8816120906801008,15.296367112810708,0.0,15.32567049808429,11.281070745697896,0.0,11.302681992337165
313,Z139W0196,99,2K0054J,6,123,277.0,79,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,11,9999999,2.0519835841313268,6.896551724137931,1.9539427773900906,20.326409495548962,26.382978723404253,17.084282460136674,16.023738872403563,21.27659574468085,13.211845102505695
314,Z139W0196,99,2K0054J,6,123,277.0,105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,11,46337,1.518288474810214,,1.518288474810214,20.454545454545457,28.703703703703702,18.959731543624162,14.630681818181818,24.074074074074073,12.919463087248323
315,Z139W0219,21.0,2K0054J,4,72,,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,3.912023005428146,,1.0,0.0,0.0,58491,58491,0,,1.0,50.0,3.912023005428146,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,10,9999999,0.974025974025974,3.3333333333333335,0.8101851851851851,13.989637305699482,11.711711711711711,15.52511415525114,12.176165803108809,10.81081081081081,13.013698630136986
316,Z139W0250,22.0,2K0054J,3,96,,303,0,215.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,7.0,1.0,1.0,4.542015500001171,1.9693128905813404,7.0,1.0,1.0,58491,58491,1,215.0,1.0,7683.0,8.946765374867635,1.0,1.0,1.0,1.0,43.0,3.7612001156935624,0.0,0.0,0.0,1.0,70.0,4.248495242049359,0.0,0.0,0.0,4.0,66.0,3.7094119418494103,0.0,0.0,0.0,,,,,,,2019,1,9999999,1.2114537444933922,,1.2114537444933922,18.13186813186813,100.0,18.019257221458044,13.736263736263737,100.0,13.617606602475929
317,Z149W0012,12.0,2K0054J,4,105,272.0,197,0,71.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,5.0,0.0,0.0,3.9342017500664364,0.9436266263984974,12.0,0.0,0.0,58491,58491,1,71.0,1.0,88.0,4.477336814478207,0.0,0.0,0.0,1.0,109.0,4.6913478822291435,0.0,0.0,0.0,1.0,14.0,2.6390573296152584,0.0,0.0,0.0,2.0,104.0,3.9316333620047867,0.0,0.0,0.0,7.0,72.0,3.757998227171187,0.0,0.0,0.0,2020,2,9999999,0.7276507276507277,,0.7276507276507277,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
318,Z149W0012,12.0,2K0054J,4,105,272.0,317,0,191.0,0,1.0,0.0,0.0,0.0,0.0,2,2,2,8.0,0.0,0.0,4.131689818749221,0.7806371236973552,15.0,0.0,0.0,58491,58491,1,191.0,1.0,67.0,4.204692619390966,0.0,0.0,0.0,1.0,80.0,4.382026634673881,0.0,0.0,0.0,1.0,121.0,4.795790545596741,0.0,0.0,0.0,5.0,109.0,3.9342017500664364,0.0,0.0,0.0,7.0,72.0,3.757998227171187,0.0,0.0,0.0,2020,6,58491,0.5903187721369539,,0.5903187721369539,18.621523579201934,17.857142857142858,18.64831038798498,12.333736396614269,10.714285714285714,12.390488110137673
319,Z149W0018,22.0,2K0054J,4,97,,233,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,10,9999999,1.8675721561969438,0.0,1.8803418803418803,11.818181818181818,20.0,10.76923076923077,9.431818181818182,13.0,8.974358974358974
320,Z149W0018,21.0,2K0054J,5,95,,28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,4,58491,0.9487666034155597,0.0,0.9794319294809012,25.449101796407188,34.78260869565217,23.0188679245283,18.263473053892216,31.88405797101449,14.716981132075471
321,Z149W0018,21.0,2K0054J,5,95,,50,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,3,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,4,58491,1.2149532710280373,7.4074074074074066,1.0546500479386385,25.538461538461537,34.78260869565217,23.046875,18.461538461538463,31.88405797101449,14.84375
322,Z149W0023,99,2K0054J,3,127,,124,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,3.0,1.0,1.0,4.913135829740789,3.0124434368940642,3.0,1.0,1.0,58491,58491,0,31.0,1.0,26.0,3.258096538021482,0.0,0.0,0.0,,,,,,,1.0,4404.0,8.390268497842571,1.0,1.0,1.0,1.0,22.0,3.091042453358316,0.0,0.0,0.0,,,,,,,2019,7,9999999,0.6329113924050633,0.0,0.6342494714587738,20.77922077922078,66.66666666666666,20.175438596491226,15.584415584415584,66.66666666666666,14.912280701754385
323,Z149W0069,22.0,2K0054J,3,71,,332,0,236.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,7.0,4.0,4.0,5.305179290710886,0.8405389399347837,7.0,4.0,4.0,58491,58491,1,236.0,1.0,238.0,5.472270673671475,1.0,1.0,0.0,1.0,248.0,5.5134287461649825,1.0,1.0,0.0,,,,,,,5.0,717.0,5.230111123027949,2.0,2.0,0.0,,,,,,,2019,2,9999999,0.75,0.0,0.7528230865746549,16.784452296819786,,16.784452296819786,12.7208480565371,,12.7208480565371
324,Z149W0074,22.0,2K0054J,5,100,278.0,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,10.0,1.0,1.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,210.0,3.458871408090503,1.0,1.0,0.0,2020,10,9999999,1.2185215272136474,0.0,1.2605042016806722,16.565656565656568,16.666666666666664,16.52173913043478,12.525252525252526,14.000000000000002,11.884057971014492
325,Z149W0079,12.0,2K0054J,5,97,,109,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,1,9999999,0.6216696269982238,0.0,0.6227758007117438,19.858156028368796,50.0,19.750889679715304,15.957446808510639,0.0,16.014234875444842
326,Z149W0088,21.0,2K0054J,2,110,,330,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,9999999,0.625,0.0,0.6437768240343348,20.175438596491226,,20.175438596491226,14.912280701754385,,14.912280701754385
327,Z149W0094,22.0,2K0054J,4,109,280.0,90,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,0.0,0.0,3.699393137709974,0.0874082665136858,12.0,1.0,1.0,58491,58491,0,,1.0,38.0,3.6375861597263857,0.0,0.0,0.0,,,,,,,1.0,43.0,3.7612001156935624,0.0,0.0,0.0,,,,,,,10.0,324.0,4.309591965524137,1.0,1.0,0.0,2020,6,9999999,0.4444444444444444,,0.4444444444444444,20.22058823529412,17.857142857142858,20.348837209302324,13.23529411764706,10.714285714285714,13.372093023255813
328,Z149W0094,21.0,2K0054J,6,140,274.0,108,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,2,3.0,0.0,0.0,4.175326621758898,0.32988285515733595,27.0,7.0,7.0,46337,46337,0,9.0,1.0,72.0,4.276666119016055,0.0,0.0,0.0,,,,,,,1.0,45.0,3.8066624897703196,0.0,0.0,0.0,1.0,85.0,4.442651256490317,0.0,0.0,0.0,24.0,3399.0,4.57591441216727,7.0,7.0,2.0,2022,7,58491,0.4716981132075472,,0.4716981132075472,28.01724137931034,,28.01724137931034,20.689655172413794,,20.689655172413794
329,Z149W0094,22.0,2K0054J,6,140,274.0,162,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,1,3,3.0,0.0,0.0,4.175326621758898,0.32988285515733595,27.0,7.0,7.0,46337,46337,0,63.0,,,,,,,,,,,,,1.0,72.0,4.276666119016055,0.0,0.0,0.0,2.0,85.0,4.124656873130318,0.0,0.0,0.0,24.0,3399.0,4.57591441216727,7.0,7.0,2.0,2022,9,46337,1.2881355932203389,1.8796992481203008,1.1579818031430935,,,,,,
330,Z149W0115,12.0,2K0054J,3,99,,182,0,121.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,5.0,2.0,2.0,5.341259008678766,1.7158540423369097,5.0,2.0,2.0,58491,58491,1,121.0,1.0,3467.0,8.151044945685024,1.0,1.0,1.0,1.0,321.0,5.771441123130016,1.0,1.0,0.0,1.0,100.0,4.605170185988092,0.0,0.0,0.0,2.0,66.0,4.08931939429535,0.0,0.0,0.0,,,,,,,2019,4,9999999,1.4176663031624863,14.545454545454545,0.580046403712297,19.081272084805654,19.230769230769234,19.057377049180328,13.780918727915195,17.94871794871795,13.114754098360656
331,Z149W0119,99,2K0054J,5,113,286.0,35,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.02535169073515,,18.0,0.0,0.0,86320,86320,0,,1.0,56.0,4.02535169073515,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,17.0,111.0,2.978832567577069,0.0,0.0,0.0,2021,4,9999999,0.44014084507042256,0.0,0.45330915684496825,17.291666666666668,21.951219512195124,16.856492027334852,13.541666666666666,17.073170731707318,13.211845102505695
332,Z149W0119,99,2K0054J,5,113,286.0,194,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,5.0,1.0,1.0,4.905738857120222,2.371628959411572,22.0,1.0,1.0,86320,86320,0,,1.0,8975.0,9.10219821335648,1.0,1.0,1.0,1.0,69.0,4.23410650459726,0.0,0.0,0.0,,,,,,,3.0,56.0,3.7307965225491233,0.0,0.0,0.0,17.0,111.0,2.978832567577069,0.0,0.0,0.0,2021,9,86320,0.96,0.6369426751592357,1.0064043915827996,27.5609756097561,27.807486631016044,27.3542600896861,23.170731707317074,24.06417112299465,22.421524663677133
333,Z149W0156,21.0,2K0054J,4,104,280.0,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,10,9999999,1.6992353440951573,6.25,1.636520241171404,12.096774193548388,20.0,10.576923076923077,9.838709677419356,13.0,9.230769230769232
334,Z149W0170,300.0,2K0054J,7,90,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,9999999,0.4329004329004329,8.88888888888889,0.19083969465648853,25.522388059701495,,25.522388059701495,18.35820895522388,,18.35820895522388
335,Z149W0203,11.0,2K0054J,3,93,,140,0,55.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,4.0,1.0,1.0,4.688918350205203,0.6308778450913276,4.0,1.0,1.0,58491,58491,1,55.0,1.0,53.0,3.970291913552122,0.0,0.0,0.0,1.0,239.0,5.476463551931511,1.0,1.0,0.0,1.0,124.0,4.820281565605037,0.0,0.0,0.0,1.0,89.0,4.48863636973214,0.0,0.0,0.0,,,,,,,2019,2,9999999,1.0075566750629723,0.0,1.008827238335435,17.57075471698113,0.0,17.591499409681226,13.325471698113208,0.0,13.34120425029516
336,Z149W0215,21.0,2K0054J,4,106,284.0,92,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,3.0,0.0,0.0,3.850202177312639,0.33480277278174353,20.0,1.0,1.0,58491,58491,0,16.0,1.0,32.0,3.4657359027997265,0.0,0.0,0.0,1.0,55.0,4.007333185232471,0.0,0.0,0.0,1.0,59.0,4.07753744390572,0.0,0.0,0.0,,,,,,,17.0,403.0,4.1114472021590975,1.0,1.0,0.0,2020,12,9999999,0.9393680614859093,,0.9393680614859093,20.31823745410037,22.807017543859647,20.13157894736842,16.27906976744186,15.789473684210526,16.315789473684212
337,Z149W0215,12.0,2K0054J,4,106,284.0,211,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,1,2,5.0,0.0,0.0,3.7689967662453476,0.2913303034783749,22.0,1.0,1.0,51755,51755,0,92.0,,,,,,,1.0,32.0,3.4657359027997265,0.0,0.0,0.0,1.0,46.0,3.828641396489095,0.0,0.0,0.0,3.0,59.0,3.850202177312639,0.0,0.0,0.0,17.0,403.0,4.1114472021590975,1.0,1.0,0.0,2021,3,58491,0.6457564575645757,1.4285714285714286,0.591715976331361,21.818181818181817,,21.818181818181817,16.363636363636363,,16.363636363636363
338,Z149W0223,11.0,2K0054J,4,108,276.0,236,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,5.0,0.0,0.0,4.0912278099298565,0.35800237732989815,12.0,2.0,1.0,58491,58491,0,102.0,1.0,70.0,4.248495242049359,0.0,0.0,0.0,,,,,,,1.0,98.0,4.584967478670572,0.0,0.0,0.0,3.0,62.0,3.8742254429764493,0.0,0.0,0.0,7.0,356.0,4.414156308769965,2.0,1.0,0.0,2021,4,9999999,0.5366726296958855,1.9230769230769231,0.46904315196998125,17.291666666666668,21.951219512195124,16.856492027334852,13.541666666666666,17.073170731707318,13.211845102505695
339,Z149W0223,22.0,2K0054J,5,127,271.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,17.0,7.0,4.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,508.0,4.63533839185742,7.0,4.0,0.0,2022,3,58491,1.245136186770428,9.523809523809524,0.8183306055646482,24.302788844621514,,24.302788844621514,18.59229747675963,,18.59229747675963
340,Z149W0245,12.0,2K0054J,3,119,277.0,85,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,12,9999999,0.5258545135845749,,0.5258545135845749,13.310580204778159,,13.310580204778159,10.238907849829351,,10.238907849829351
341,Z149W0262,21.0,2K0054J,5,105,276.0,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.48863636973214,,13.0,5.0,5.0,58491,58491,0,,1.0,89.0,4.48863636973214,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,763.0,4.938715973783071,5.0,5.0,0.0,2020,10,9999999,1.2185215272136474,0.0,1.2605042016806722,16.565656565656568,16.666666666666664,16.52173913043478,12.525252525252526,14.000000000000002,11.884057971014492
342,Z159W0017,11.0,2K0054J,4,111,279.0,176,0,47.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,1,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2,9999999,0.9560229445506693,,0.9560229445506693,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
343,Z159W0017,99,2K0054J,5,103,281.0,110,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,,2,,,,,,,,,46337,46337,0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1,58491,0.5287009063444109,,0.5287009063444109,25.757575757575758,,25.757575757575758,19.696969696969695,,19.696969696969695
344,Z159W0017,300.0,2K0054J,6,133,,35,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,,,,,,,,,61252,61252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,46337,0.812536273940801,0.0,0.8284023668639053,30.582524271844658,25.0,30.693069306930692,23.54368932038835,25.0,23.51485148514851
345,Z159W0019,22.0,2K0054J,2,106,,140,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2,9999999,0.8805031446540881,0.0,0.8816120906801008,17.57075471698113,0.0,17.591499409681226,13.325471698113208,0.0,13.34120425029516
346,Z159W0022,21.0,2K0054J,6,100,,39,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,4,9999999,1.0321797207043109,0.0,1.0429447852760736,30.582524271844658,25.0,30.693069306930692,23.54368932038835,25.0,23.51485148514851
347,Z159W0028,22.0,2K0054J,2,121,,258,0,182.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,1,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,6,9999999,0.39318479685452157,,0.39318479685452157,24.863883847549907,33.33333333333333,24.723247232472325,17.604355716878402,33.33333333333333,17.343173431734318
348,Z159W0028,22.0,2K0054J,4,114,271.0,347,0,87.0,0,2.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,,,,86320,86320,1,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,9,58491,0.8014247551202136,1.2987012987012987,0.672645739910314,33.83838383838384,32.5,34.74576271186441,27.27272727272727,27.500000000000004,27.11864406779661
349,Z159W0064,21.0,2K0054J,2,120,,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,11,9999999,1.284796573875803,0.0,1.288936627282492,12.815884476534295,13.432835820895523,12.410501193317423,10.649819494584838,11.940298507462686,10.023866348448687
350,Z159W0071,12.0,2K0054J,3,97,278.0,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,9.21024036697585,,8.0,1.0,1.0,58491,58491,0,,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,7.0,133.0,4.18591596477298,0.0,0.0,0.0,2020,3,9999999,0.5741626794258373,2.3255813953488373,0.499001996007984,25.53191489361702,34.78260869565217,23.076923076923077,18.541033434650455,31.88405797101449,15.0
351,Z159W0072,22.0,2K0054J,3,94,,70,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,5,9999999,0.9505703422053232,,0.9505703422053232,19.962686567164177,13.043478260869565,20.2729044834308,13.059701492537313,4.3478260869565215,13.450292397660817
